,oid,classALeRCE,ra,dec,source,id_source
60132,ZTF18accqcwt,Periodic-Other,354.91143227249995,-5.551444460833332,CRTSnorth,1004127002034.0
60133,ZTF18aabpzic,Periodic-Other,254.4574619274508,35.34234181545284,CRTSnorth,1135075045477.0
60134,ZTF17aabuklr,Periodic-Other,329.5194296563725,12.652834304738546,CRTSnorth,1112116043286.0
60135,ZTF18acsmsxj,Periodic-Other,61.600350011788606,32.08077892899728,CRTSnorth,1132019039530.0
60136,ZTF18acqvhvz,Periodic-Other,75.20287693511905,14.521387979365072,CRTSnorth,1115026013887.0
60137,ZTF18abskows,Periodic-Other,315.0724892125,-14.190310720833336,CRTSnorth,1015109089353.0
60138,ZTF18aaouxeg,Periodic-Other,230.66163547666667,39.23114494444442,CRTSnorth,1138066059503.0
60139,ZTF18aajtsfh,Periodic-Other,262.51050395833335,33.567004805555555,CRTSnorth,1132081093797.0
60140,ZTF17aaajeyp,Periodic-Other,140.8195496253333,8.954986878,CRTSnorth,1109050010905.0
60141,ZTF17aacrlqg,Periodic-Other,119.49120785446732,36.02488784089347,CRTSnorth,1135036057852.0
60142,ZTF17aadjvmm,Periodic-Other,110.39172734953031,23.0473488599374,CRTSnorth,1123037017072.0
60143,ZTF17aadbpyp,Periodic-Other,110.983632882317,33.801721694105666,CRTSnorth,1132034093533.0
60144,ZTF18abtlwoo,Periodic-Other,351.7186913476192,12.506043339523814,CRTSnorth,1112124025089.0
60145,ZTF18aabjisq,Periodic-Other,137.05012192222216,6.0725609444444455,CRTSnorth,1107049010502.0
60146,ZTF19abrcrbd,Periodic-Other,351.7186987572917,12.505989107291668,CRTSnorth,1112124025089.0
60147,ZTF18abvfqnr,Periodic-Other,73.46202666595744,-2.40675124255319,CRTSnorth,1001027011900.0
60148,ZTF17aadihxs,Periodic-Other,51.57289753166667,5.667432355222223,CRTSnorth,1107019000796.0
60149,ZTF18aabcfsg,Periodic-Other,186.6285219611113,30.6479086027778,CRTSnorth,1129059046968.0
